2018,Tue.,,10/10/2017,7:00 ET,Union,union,/team/union/womens-hockey/,Union,0,@,Vermont,vermont,/team/vermont/womens-hockey/,Vermont,7,,,NC,Box,,
2018,Wed.,,10/11/2017,4:30 ET,Team China,,,Team China,8,@,Saint Anselm,st-anselm,/team/st-anselm/womens-hockey/,Saint Anselm,2,,,EX,Box,,
2018,Fri.,,10/13/2017,3:00 CT,Mercyhurst,mercyhurst,/team/mercyhurst/womens-hockey/,Mercyhurst,2,@,Lindenwood,lindenwood,/team/lindenwood/womens-hockey/,Lindenwood,3,,,CH,Box,,
2018,Fri.,,10/13/2017,3:07 CT,(9) Minnesota,minnesota,/team/minnesota/womens-hockey/,(9) Minnesota,3,@,Bemidji State,bemidji-state,/team/bemidji-state/womens-hockey/,Bemidji State,1,,,WC,Box,,
2018,Fri.,,10/13/2017,7:07 CT,(1) Wisconsin,wisconsin,/team/wisconsin/womens-hockey/,(1) Wisconsin,3,@,Minnesota State,minnesota-state,/team/minnesota-state/womens-hockey/,Minnesota State,2,,,WC,Box,,
2018,Fri.,,10/13/2017,6:07 ET,(5) Minnesota Duluth,minnesota-duluth,/team/minnesota-duluth/womens-hockey/,(5) Minnesota Duluth,0,@,(7) Ohio State,ohio-state,/team/ohio-state/womens-hockey/,(7) Ohio State,2,,,WC,Box,,
2018,Fri.,,10/13/2017,4:00 ET,(4) St. Lawrence,st-lawrence,/team/st-lawrence/womens-hockey/,(4) St. Lawrence,2,@,Merrimack,merrimack,/team/merrimack/womens-hockey/,Merrimack,1,,,NC,Box,,
2018,Fri.,,10/13/2017,7:00 ET,(10) Robert Morris,robert-morris,/team/robert-morris/womens-hockey/,(10) Robert Morris,2,@,Maine,maine,/team/maine/womens-hockey/,Maine,1,,,NC,Box,,
2018,Fri.,,10/13/2017,6:00 ET,(2) Clarkson,clarkson,/team/clarkson/womens-hockey/,(2) Clarkson,2,@,Penn State,penn-state,/team/penn-state/womens-hockey/,Penn State,0,,,NC,Box,,
2018,Fri.,,10/13/2017,7:00 ET,Vermont,vermont,/team/vermont/womens-hockey/,Vermont,1,@,Quinnipiac,quinnipiac,/team/quinnipiac/womens-hockey/,Quinnipiac,4,,,NC,Box,,
2018,Fri.,,10/13/2017,4:05 ET,Rensselaer,rensselaer,/team/rensselaer/womens-hockey/,Rensselaer,3,@,RIT,rit,/team/rit/womens-hockey/,RIT,1,,,NC,Box,,
2018,Fri.,,10/13/2017,3:00 ET,Providence,providence,/team/providence/womens-hockey/,Providence,1,@,Syracuse,syracuse,/team/syracuse/womens-hockey/,Syracuse,2,,,NC,Box,,
2018,Fri.,,10/13/2017,7:00 ET,Union,union,/team/union/womens-hockey/,Union,1,@,Connecticut,connecticut,/team/connecticut/womens-hockey/,Connecticut,6,,,NC,Box,,
2018,Fri.,,10/13/2017,6:00 ET,Kunlun Red Star,,,Kunlun Red Star,8,@,Brown,brown,/team/brown/womens-hockey/,Brown,0,,,EX,,,
2018,Fri.,,10/13/2017,6:00 ET,Shenzhen VankeRays,,,Shenzhen VankeRays,1,@,Cornell,cornell,/team/cornell/womens-hockey/,Cornell,5,,,EX,Box,,
2018,Fri.,,10/13/2017,6:00 ET,Holy Cross,holy-cross,/team/holy-cross/womens-hockey/,Holy Cross,2,@,Dartmouth,dartmouth,/team/dartmouth/womens-hockey/,Dartmouth,3,OT,,EX,Box,,
2018,Fri.,,10/13/2017,6:00 ET,McGill,,,McGill,1,@,Harvard,harvard,/team/harvard/womens-hockey/,Harvard,6,,,EX,Box,,
2018,Fri.,,10/13/2017,3:07 CT,Minn Whitecaps,,,Minn Whitecaps,1,@,St. Cloud State,st-cloud-state,/team/st-cloud-state/womens-hockey/,St. Cloud State,2,,,EX,Box,,
2018,Sat.,,10/14/2017,10:30am CT,Mercyhurst,mercyhurst,/team/mercyhurst/womens-hockey/,Mercyhurst,6,@,Lindenwood,lindenwood,/team/lindenwood/womens-hockey/,Lindenwood,1,,,CH,Box,,
2018,Sat.,,10/14/2017,3:07 CT,(9) Minnesota,minnesota,/team/minnesota/womens-hockey/,(9) Minnesota,4,@,Bemidji State,bemidji-state,/team/bemidji-state/womens-hockey/,Bemidji State,3,OT,,WC,Box,,
2018,Sat.,,10/14/2017,3:07 CT,(1) Wisconsin,wisconsin,/team/wisconsin/womens-hockey/,(1) Wisconsin,3,@,Minnesota State,minnesota-state,/team/minnesota-state/womens-hockey/,Minnesota State,1,,,WC,Box,,
2018,Sat.,,10/14/2017,3:07 ET,(5) Minnesota Duluth,minnesota-duluth,/team/minnesota-duluth/womens-hockey/,(5) Minnesota Duluth,3,@,(7) Ohio State,ohio-state,/team/ohio-state/womens-hockey/,(7) Ohio State,4,,,WC,Box,,
2018,Sat.,,10/14/2017,6:00 ET,(6) Northeastern,northeastern,/team/northeastern/womens-hockey/,(6) Northeastern,0,@,(8) Colgate,colgate,/team/colgate/womens-hockey/,(8) Colgate,3,,,NC,Box,,
2018,Sat.,,10/14/2017,2:00 ET,(4) St. Lawrence,st-lawrence,/team/st-lawrence/womens-hockey/,(4) St. Lawrence,0,@,Merrimack,merrimack,/team/merrimack/womens-hockey/,Merrimack,0,OT,,NC,Box,,
2018,Sat.,,10/14/2017,1:00 ET,(10) Robert Morris,robert-morris,/team/robert-morris/womens-hockey/,(10) Robert Morris,2,@,Maine,maine,/team/maine/womens-hockey/,Maine,5,,,NC,Box,,
2018,Sat.,,10/14/2017,3:00 ET,(2) Clarkson,clarkson,/team/clarkson/womens-hockey/,(2) Clarkson,2,@,Penn State,penn-state,/team/penn-state/womens-hockey/,Penn State,0,,,NC,Box,,
2018,Sat.,,10/14/2017,7:30 ET,Vermont,vermont,/team/vermont/womens-hockey/,Vermont,1,@,Quinnipiac,quinnipiac,/team/quinnipiac/womens-hockey/,Quinnipiac,2,,,NC,Box,,
2018,Sat.,,10/14/2017,1:05 ET,Rensselaer,rensselaer,/team/rensselaer/womens-hockey/,Rensselaer,4,@,RIT,rit,/team/rit/womens-hockey/,RIT,1,,,NC,Box,,
2018,Sat.,,10/14/2017,3:00 ET,Providence,providence,/team/providence/womens-hockey/,Providence,3,@,Syracuse,syracuse,/team/syracuse/womens-hockey/,Syracuse,2,OT,,NC,Box,,
2018,Sat.,,10/14/2017,3:00 ET,Union,union,/team/union/womens-hockey/,Union,0,@,Connecticut,connecticut,/team/connecticut/womens-hockey/,Connecticut,5,,,NC,Box,,
2018,Sat.,,10/14/2017,2:00 ET,Holy Cross,holy-cross,/team/holy-cross/womens-hockey/,Holy Cross,1,@,New Hampshire,new-hampshire,/team/new-hampshire/womens-hockey/,New Hampshire,9,,,NC,Box,,
2018,Sat.,,10/14/2017,3:07 CT,Minn Whitecaps,,,Minn Whitecaps,1,@,St. Cloud State,st-cloud-state,/team/st-cloud-state/womens-hockey/,St. Cloud State,2,OT,,EX,Box,,
2018,Sat.,,10/14/2017,2:00 ET,McGill,,,McGill,4,@,Yale,yale,/team/yale/womens-hockey/,Yale,2,,,EX,Box,,
2018,Sun.,,10/15/2017,2:00 ET,(6) Northeastern,northeastern,/team/northeastern/womens-hockey/,(6) Northeastern,2,@,(8) Colgate,colgate,/team/colgate/womens-hockey/,(8) Colgate,5,,,NC,Box,,
2018,Sun.,,10/15/2017,3:00 ET,McGill,,,McGill,7,@,Dartmouth,dartmouth,/team/dartmouth/womens-hockey/,Dartmouth,2,,,EX,Box,,
2018,Sun.,,10/15/2017,1:00 ET,Team China,,,Team China,,@,Sacred Heart,sacred-heart,/team/sacred-heart/womens-hockey/,Sacred Heart,,,,EX,,,
2018,Mon.,,10/16/2017,7:00 ET,Team China,,,Team China,0,@,Princeton,princeton,/team/princeton/womens-hockey/,Princeton,3,,,EX,Box,,
2018,Tue.,,10/17/2017,5:00 ET,Quinnipiac,quinnipiac,/team/quinnipiac/womens-hockey/,Quinnipiac,2,@,(3) Boston College,boston-college,/team/boston-college/womens-hockey/,(3) Boston College,4,,,NC,Box,,
2018,Wed.,,10/18/2017,,Team China,,,Team China,3,@,Holy Cross,holy-cross,/team/holy-cross/womens-hockey/,Holy Cross,1,,,EX,Box,,
2018,Fri.,,10/20/2017,6:00 ET,Dartmouth,dartmouth,/team/dartmouth/womens-hockey/,Dartmouth,1,@,Harvard,harvard,/team/harvard/womens-hockey/,Harvard,4,,,EC,Box,,
2018,Fri.,,10/20/2017,2:00 ET,Boston University,boston-university,/team/boston-university/womens-hockey/,Boston University,2,@,Maine,maine,/team/maine/womens-hockey/,Maine,4,,,HE,Box,,
2018,Fri.,,10/20/2017,7:00 ET,(3) Boston College,boston-college,/team/boston-college/womens-hockey/,(3) Boston College,2,@,Connecticut,connecticut,/team/connecticut/womens-hockey/,Connecticut,2,OT,,HE,Box,,
2018,Fri.,,10/20/2017,7:00 ET,New Hampshire,new-hampshire,/team/new-hampshire/womens-hockey/,New Hampshire,5,@,Vermont,vermont,/team/vermont/womens-hockey/,Vermont,4,OT,,HE,Box,,
2018,Fri.,,10/20/2017,3:07 CT,(4) Ohio State,ohio-state,/team/ohio-state/womens-hockey/,(4) Ohio State,4,@,St. Cloud State,st-cloud-state,/team/st-cloud-state/womens-hockey/,St. Cloud State,0,,,WC,Box,,
2018,Fri.,,10/20/2017,3:37 CT,(7) Minnesota,minnesota,/team/minnesota/womens-hockey/,(7) Minnesota,4,@,(8) Minnesota Duluth,minnesota-duluth,/team/minnesota-duluth/womens-hockey/,(8) Minnesota Duluth,1,,,WC,Box,,
2018,Fri.,,10/20/2017,7:00 CT,Bemidji State,bemidji-state,/team/bemidji-state/womens-hockey/,Bemidji State,1,@,(1) Wisconsin,wisconsin,/team/wisconsin/womens-hockey/,(1) Wisconsin,5,,,WC,Box,Recap,
2018,Fri.,,10/20/2017,6:00 ET,Robert Morris,robert-morris,/team/robert-morris/womens-hockey/,Robert Morris,11,@,Brown,brown,/team/brown/womens-hockey/,Brown,0,,,NC,Box,,
2018,Fri.,,10/20/2017,6:00 ET,Mercyhurst,mercyhurst,/team/mercyhurst/womens-hockey/,Mercyhurst,3,@,(5) Colgate,colgate,/team/colgate/womens-hockey/,(5) Colgate,4,OT,,NC,Box,,
2018,Fri.,,10/20/2017,7:00 ET,Holy Cross,holy-cross,/team/holy-cross/womens-hockey/,Holy Cross,3,@,Franklin Pierce,franklin-pierce,/team/franklin-pierce/womens-hockey/,Franklin Pierce,1,,,NC,Box,,
2018,Fri.,,10/20/2017,7:00 ET,Penn State,penn-state,/team/penn-state/womens-hockey/,Penn State,1,@,Merrimack,merrimack,/team/merrimack/womens-hockey/,Merrimack,2,OT,,NC,Box,,
2018,Fri.,,10/20/2017,6:00 ET,Providence,providence,/team/providence/womens-hockey/,Providence,2,@,Princeton,princeton,/team/princeton/womens-hockey/,Princeton,2,OT,,NC,Box,,
2018,Fri.,,10/20/2017,2:05 ET,Yale,yale,/team/yale/womens-hockey/,Yale,3,@,RIT,rit,/team/rit/womens-hockey/,RIT,1,,,NC,Box,,
2018,Fri.,,10/20/2017,7:30 ET,Saint Anselm,st-anselm,/team/st-anselm/womens-hockey/,Saint Anselm,2,@,Sacred Heart,sacred-heart,/team/sacred-heart/womens-hockey/,Sacred Heart,1,OT,,NC,Box,,
2018,Fri.,,10/20/2017,3:30 ET,(2) Clarkson,clarkson,/team/clarkson/womens-hockey/,(2) Clarkson,4,@,(6) St. Lawrence,st-lawrence,/team/st-lawrence/womens-hockey/,(6) St. Lawrence,2,,,NC,Box,,
2018,Fri.,,10/20/2017,7:00 ET,Post,post,/team/post/womens-hockey/,Post,2,@,Saint Michael's,st-michaels,/team/st-michaels/womens-hockey/,Saint Michael's,4,,,NC,Box,,
