2018,Fri.,,10/13/2017,7:00 ET,Massachusetts,massachusetts,/team/massachusetts/mens-hockey/,Massachusetts,5,@,Union,union,/team/union/mens-hockey/,Union,4,,,NC,Box,,
2018,Fri.,,10/13/2017,7:15 ET,Omaha,omaha,/team/omaha/mens-hockey/,Omaha,4,@,(12) UMass Lowell,umass-lowell,/team/umass-lowell/mens-hockey/,(12) UMass Lowell,2,,,NC,Box,,
2018,Fri.,,10/13/2017,7:37 CT,St. Lawrence,st-lawrence,/team/st-lawrence/mens-hockey/,St. Lawrence,1,@,(8) North Dakota,north-dakota,/team/north-dakota/mens-hockey/,(8) North Dakota,2,,,NC,Box,,MidcoSN
2018,Fri.,,10/13/2017,7:00 ET,Colgate,colgate,/team/colgate/mens-hockey/,Colgate,0,@,(20) New Hampshire,new-hampshire,/team/new-hampshire/mens-hockey/,(20) New Hampshire,5,,,NC,Box,,
2018,Fri.,,10/13/2017,7:05 ET,(15) Clarkson,clarkson,/team/clarkson/mens-hockey/,(15) Clarkson,2,@,Western Michigan,western-michigan,/team/western-michigan/mens-hockey/,Western Michigan,2,OT,,NC,Box,,
2018,Fri.,,10/13/2017,7:05 ET,Miami,miami,/team/miami/mens-hockey/,Miami,7,@,US Under-18 Team,,,US Under-18 Team,5,,,EX,,,
2018,Fri.,,10/13/2017,7:00 ET,Western Ontario,,,Western Ontario,4,@,Yale,yale,/team/yale/mens-hockey/,Yale,6,,,EX,Box,,
2018,Sat.,,10/14/2017,7:35 ET,Robert Morris,robert-morris,/team/robert-morris/mens-hockey/,Robert Morris,1,@,Canisius,canisius,/team/canisius/mens-hockey/,Canisius,4,,,AH,Box,,
2018,Sat.,,10/14/2017,7:05 ET,Mercyhurst,mercyhurst,/team/mercyhurst/mens-hockey/,Mercyhurst,4,@,Holy Cross,holy-cross,/team/holy-cross/mens-hockey/,Holy Cross,4,OT,,AH,Box,,
2018,Sat.,,10/14/2017,7:07 ET,Northern Michigan,northern-michigan,/team/northern-michigan/mens-hockey/,Northern Michigan,1,@,Ferris State,ferris-state,/team/ferris-state/mens-hockey/,Ferris State,0,,,WC,Box,Recap,
2018,Sat.,,10/14/2017,7:07 ET,(15) Michigan Tech,michigan-tech,/team/michigan-tech/mens-hockey/,(15) Michigan Tech,2,@,Lake Superior,lake-superior,/team/lake-superior/mens-hockey/,Lake Superior,2,OT,,WC,Box,,
2018,Sat.,,10/14/2017,7:05 MT,Arizona State,arizona-state,/team/arizona-state/mens-hockey/,Arizona State,2,@,(19) Air Force,air-force,/team/air-force/mens-hockey/,(19) Air Force,3,,,NC,Box,,
2018,Sat.,,10/14/2017,7:00 ET,Minnesota State,minnesota-state,/team/minnesota-state/mens-hockey/,Minnesota State,3,@,(2) Boston University,boston-university,/team/boston-university/mens-hockey/,(2) Boston University,0,,,NC,Box,Recap,
2018,Sat.,,10/14/2017,7:07 MT,Alaska Anchorage,alaska-anchorage,/team/alaska-anchorage/mens-hockey/,Alaska Anchorage,2,@,Colorado College,colorado-college,/team/colorado-college/mens-hockey/,Colorado College,3,,,NC,Box,Recap,CET
2018,Sat.,,10/14/2017,7:00 ET,(10) Wisconsin,wisconsin,/team/wisconsin/mens-hockey/,(10) Wisconsin,4,@,Merrimack,merrimack,/team/merrimack/mens-hockey/,Merrimack,1,,,NC,Box,Recap,
2018,Sat.,,10/14/2017,7:05 ET,Bowling Green,bowling-green,/team/bowling-green/mens-hockey/,Bowling Green,2,@,Michigan State,michigan-state,/team/michigan-state/mens-hockey/,Michigan State,3,,,NC,Box,,
2018,Sat.,,10/14/2017,6:05 ET,(1) Denver,denver,/team/denver/mens-hockey/,(1) Denver,4,@,(4) Notre Dame,notre-dame,/team/notre-dame/mens-hockey/,(4) Notre Dame,2,,,NC,Box,Recap,NBCSN
2018,Sat.,,10/14/2017,4:05 ET,Rensselaer,rensselaer,/team/rensselaer/mens-hockey/,Rensselaer,1,@,Ohio State,ohio-state,/team/ohio-state/mens-hockey/,Ohio State,1,OT,,NC,Box,,
2018,Sat.,,10/14/2017,4:00 ET,Vermont,vermont,/team/vermont/mens-hockey/,Vermont,2,@,(17) Quinnipiac,quinnipiac,/team/quinnipiac/mens-hockey/,(17) Quinnipiac,3,OT,,NC,Box,Recap,
2018,Sat.,,10/14/2017,7:05 ET,(14) Northeastern,northeastern,/team/northeastern/mens-hockey/,(14) Northeastern,3,@,RIT,rit,/team/rit/mens-hockey/,RIT,3,OT,,NC,Box,Recap,
